contig pos av LG
Contig59525 56837 30.583 3
Contig2019 49834 30.583 3
Contig38729 150491 30.583 3
Contig42948 164781 30.583 3
Contig52425 72129 30.583 3
Contig376629 251 30.583 3
Contig1506 22186 30.583 3
Contig114877 2633 30.938 3
Contig38814 35407 30.938 3
Contig38814 35474 30.938 3
Contig38814 38119 30.938 3
Contig38814 38132 30.938 3
Contig38814 67669 30.938 3
Contig51221 19262 30.938 3
Contig49390 22159 30.938 3
Contig317901 2341 30.938 3
Contig82432 5262 30.938 3
Contig102160 2930 31.864 3
Contig107048 5129 31.864 3
Contig306231 182 31.864 3
Contig45064 67432 31.864 3
Contig66948 30859 31.864 3
Contig76794 675 31.864 3
Contig817 16040 31.864 3
Contig82431 28621 31.864 3
Contig89890 18896 31.864 3
Contig12602 9245 32.2195 3
Contig49383 27442 32.2195 3
Contig49383 27450 32.2195 3
Contig49383 27460 32.2195 3
Contig115707 11360 32.2195 3
Contig80805 19004 32.2195 3
Contig48838 24538 32.2195 3
Contig69328 225 32.2195 3
Contig83809 193 32.2195 3
Contig114402 318 32.5745 3
Contig12602 9210 32.5745 3
Contig41358 29010 32.5745 3
Contig45064 128684 32.5745 3
Contig45064 67579 32.5745 3
Contig45064 81686 32.5745 3
Contig45064 99840 32.5745 3
Contig51708 5023 32.5745 3
Contig52115 4950 32.5745 3
Contig104454 49912 33.145 3
Contig115558 3137 33.145 3
Contig115558 3166 33.145 3
Contig117611 7442 33.145 3
Contig117611 7607 33.145 3
Contig1406 41670 33.145 3
Contig146717 3822 33.145 3
Contig146717 3882 33.145 3
Contig146717 6150 33.145 3
Contig146717 6232 33.145 3
Contig253075 3544 33.145 3
Contig253075 3754 33.145 3
Contig271007 117 33.145 3
Contig27867 5798 33.145 3
Contig27867 5862 33.145 3
Contig39623 110949 33.145 3
Contig39623 110988 33.145 3
Contig41562 67694 33.145 3
Contig42227 35268 33.145 3
Contig42748 131532 33.145 3
Contig42748 131564 33.145 3
Contig42748 131580 33.145 3
Contig42748 131595 33.145 3
Contig42748 131611 33.145 3
Contig42748 131650 33.145 3
Contig42748 131759 33.145 3
Contig42748 131762 33.145 3
Contig42748 84634 33.145 3
Contig42748 85408 33.145 3
Contig42748 85616 33.145 3
Contig42748 85637 33.145 3
Contig42748 85647 33.145 3
Contig42748 85648 33.145 3
Contig44477 22935 33.145 3
Contig44477 64408 33.145 3
Contig45135 35432 33.145 3
Contig45641 47510 33.145 3
Contig46283 8101 33.145 3
Contig46283 8122 33.145 3
Contig46283 8160 33.145 3
Contig46283 8181 33.145 3
Contig46283 92679 33.145 3
Contig50418 14519 33.145 3
Contig50418 14593 33.145 3
Contig58304 1244 33.145 3
Contig58304 14350 33.145 3
Contig58304 14366 33.145 3
Contig58304 14375 33.145 3
Contig58304 14383 33.145 3
Contig62801 33287 33.145 3
Contig62801 48086 33.145 3
Contig66205 14068 33.145 3
Contig71890 9375 33.145 3
Contig85207 13103 33.145 3
Contig86594 42697 33.145 3
Contig87967 10040 33.145 3
Contig88242 18806 33.145 3
Contig38627 10394 33.145 3
Contig42566 34505 33.145 3
Contig126777 54286 33.145 3
Contig78903 67889 33.145 3
Contig48608 21203 33.145 3
Contig40399 23330 33.145 3
Contig49655 24184 33.145 3
Contig58597 18786 33.145 3
Contig40705 1814 33.145 3
Contig87394 46123 33.145 3
Contig66532 3561 33.145 3
Contig166048 420 33.145 3
Contig191117 2345 33.145 3
Contig58886 37399 33.145 3
Contig96636 6303 33.145 3
Contig96637 468 33.145 3
Contig117332 1319 33.145 3
Contig1701 33147 33.145 3
Contig255659 373 33.145 3
Contig65851 13744 33.145 3
Contig43106 11291 33.145 3
Contig43392 943 33.145 3
Contig91334 7872 33.145 3
Contig337037 1414 33.145 3
Contig50153 15667 33.145 3
Contig43391 44900 33.145 3
Contig326698 1253 33.145 3
Contig124033 8469 37.172 3
Contig124033 8494 37.172 3
Contig124033 8512 37.172 3
Contig124033 8522 37.172 3
Contig124033 8733 37.172 3
Contig49884 1817 37.172 3
Contig49884 1820 37.172 3
Contig53878 1596 37.172 3
Contig53878 1599 37.172 3
Contig7642 20445 37.172 3
Contig7642 20494 37.172 3
Contig7642 20538 37.172 3
Contig121701 7540 37.742 3
Contig134517 1554 37.742 3
Contig54067 6720 37.742 3
Contig61550 1092 37.742 3
Contig104746 16719 38.3115 3
Contig173141 2917 38.3115 3
Contig50090 49522 38.3115 3
Contig52224 11874 38.3115 3
Contig59442 4062 38.3115 3
Contig59442 4076 38.3115 3
Contig59442 4202 38.3115 3
Contig49161 26893 38.3115 3
Contig279910 1059 38.3115 3
Contig924 16230 38.3115 3
Contig32609 348 38.3115 3
Contig165735 345 38.3115 3
Contig86918 11114 38.3115 3
Contig47008 1350 38.3115 3
Contig47430 10100 38.3115 3
Contig135552 13368 38.3115 3
Contig21092 6431 38.5965 3
Contig46641 24465 38.5965 3
Contig46641 24481 38.5965 3
Contig46641 24553 38.5965 3
Contig46641 24565 38.5965 3
Contig48043 36002 38.5965 3
Contig81600 5031 38.8815 3
Contig81600 5032 38.8815 3
Contig81600 5087 38.8815 3
Contig81600 5103 38.8815 3
Contig92332 132 38.8815 3
Contig81600 17341 39.454 3
Contig81600 17467 39.454 3
Contig84379 21700 39.454 3
Contig41374 125538 39.739 3
Contig41375 1360 39.739 3
Contig58460 47727 39.739 3
Contig58460 47759 39.739 3
Contig58460 47770 39.739 3
Contig58460 47798 39.739 3
Contig40462 32554 40.3085 3
Contig40462 67352 40.3085 3
Contig40462 67370 40.3085 3
Contig40462 67400 40.3085 3
Contig40462 67481 40.3085 3
Contig48433 29934 40.3085 3
Contig54505 543 40.3085 3
Contig54505 643 40.3085 3
Contig90090 1760 40.3085 3
Contig90090 1822 40.3085 3
Contig90090 1902 40.3085 3
Contig90090 1936 40.3085 3
Contig372861 3375 40.3085 3
Contig38086 15117 40.3085 3
Contig44830 481 40.3085 3
Contig46979 18010 40.3085 3
Contig275461 570 40.3085 3
Contig153661 3302 40.3085 3
Contig48146 86868 40.3085 3
Contig129751 6434 40.3085 3
Contig65946 45449 40.3085 3
Contig96222 38768 40.3085 3
Contig59159 6827 40.3085 3
Contig106405 2111 41.661 3
Contig225939 206 45.9735 3
Contig53320 26300 45.9735 3
Contig53320 26305 45.9735 3
Contig53320 26312 45.9735 3
Contig53320 26365 45.9735 3
Contig53320 26448 45.9735 3
Contig53320 5883 45.9735 3
Contig53320 5911 45.9735 3
Contig53320 6107 45.9735 3
Contig53320 6420 45.9735 3
Contig55826 127448 45.9735 3
Contig57184 30307 45.9735 3
Contig57184 30309 45.9735 3
Contig69003 51688 45.9735 3
Contig69003 73601 45.9735 3
Contig69003 73605 45.9735 3
Contig69003 73607 45.9735 3
Contig69003 77480 45.9735 3
Contig69003 77519 45.9735 3
Contig75861 22288 45.9735 3
Contig7876 13683 45.9735 3
Contig87018 27665 45.9735 3
Contig87018 27748 45.9735 3
Contig87018 27788 45.9735 3
Contig87018 27805 45.9735 3
Contig87018 27806 45.9735 3
Contig87018 27824 45.9735 3
Contig47646 14891 46.3514794194108 3
Contig120767 1245 46.3514794194108 3
Contig50489 101802 46.3514794194108 3
Contig111715 20138 46.931 3
Contig148640 15176 46.931 3
Contig148640 26508 46.931 3
Contig1822 2382 46.931 3
Contig1822 2540 46.931 3
Contig40538 13708 46.931 3
Contig42937 15391 46.931 3
Contig42937 15410 46.931 3
Contig44114 5689 46.931 3
Contig44114 5690 46.931 3
Contig44114 5798 46.931 3
Contig44114 6500 46.931 3
Contig47882 32833 46.931 3
Contig480 45369 46.931 3
Contig5471 17753 46.931 3
Contig60725 27333 46.931 3
Contig10610 3440 46.931 3
Contig2702 10521 46.931 3
Contig208753 5292 46.931 3
Contig167427 6296 46.931 3
Contig43230 18418 46.931 3
Contig603 5401 46.931 3
Contig253650 110 46.931 3
Contig16775 1461 46.931 3
Contig64916 2899 46.931 3
Contig223393 1581 46.931 3
Contig113287 15238 46.931 3
Contig60027 4371 46.931 3
Contig14752 5199 46.931 3
Contig524 23929 46.931 3
Contig187634 6531 46.931 3
Contig384956 1988 46.931 3
Contig52947 21991 46.931 3
Contig67766 8038 46.931 3
Contig177041 17375 47.7845 3
Contig177041 17403 47.7845 3
Contig177041 17414 47.7845 3
Contig42937 15342 47.7845 3
Contig42937 7614 47.7845 3
Contig51397 26213 47.7845 3
Contig82815 6165 47.7845 3
Contig82815 6221 47.7845 3
Contig4878 7208 47.7845 3
Contig44538 18466 47.7845 3
Contig24843 1396 47.7845 3
Contig85449 7708 47.7845 3
Contig215751 29956 47.7845 3
Contig48473 33847 47.7845 3
Contig56093 69408 48.07 3
Contig7531 1695 48.07 3
Contig105195 15963 48.07 3
Contig58349 1730 48.07 3
Contig102686 13071 50.0635 3
Contig336265 176 50.0635 3
Contig42439 21377 50.0635 3
Contig42439 21449 50.0635 3
Contig45664 23443 50.0635 3
Contig79122 1898 50.0635 3
Contig79122 1911 50.0635 3
Contig79122 1912 50.0635 3
Contig79122 1931 50.0635 3
Contig89964 17217 50.0635 3
Contig83160 18735 50.0635 3
Contig121357 9005 50.0635 3
Contig58359 23251 50.0635 3
Contig83161 1572 50.0635 3
Contig38136 20336 50.0635 3
Contig67216 3909 50.0635 3
Contig1671 38657 50.0635 3
Contig67810 38707 50.0635 3
Contig4675 75114 50.0635 3
Contig58171 21452 50.0635 3
Contig106700 7336 50.0635 3
Contig1569 4265 50.0635 3
Contig38168 82032 53.741 3
Contig38169 121597 53.741 3
Contig50757 24656 53.741 3
Contig50757 24739 53.741 3
Contig52035 30596 53.741 3
Contig52036 3115 53.741 3
Contig84116 1235 53.741 3
Contig17786 3397 54.057 3
Contig31084 225 54.057 3
Contig4676 15943 54.057 3
Contig55816 17181 54.057 3
Contig55816 17206 54.057 3
Contig55816 8055 54.057 3
Contig57496 125947 54.057 3
Contig57496 125973 54.057 3
Contig57496 126121 54.057 3
Contig74559 29620 54.057 3
Contig74559 29653 54.057 3
Contig74559 29709 54.057 3
Contig76344 5113 54.057 3
Contig76344 5265 54.057 3
Contig82271 254 54.057 3
Contig92502 28311 54.057 3
Contig59753 5437 54.057 3
Contig51743 14002 54.6275 3
Contig51743 21165 54.6275 3
Contig51743 22460 54.6275 3
Contig53612 103289 54.6275 3
Contig53612 38159 54.6275 3
Contig85445 37916 54.6275 3
Contig14974 6211 54.6275 3
Contig1108 61252 54.9365 3
Contig175185 4890 54.9365 3
Contig175185 4964 54.9365 3
Contig175185 5021 54.9365 3
Contig265 34151 54.9365 3
Contig265 35397 54.9365 3
Contig265 35405 54.9365 3
Contig59394 37700 54.9365 3
Contig812 40012 54.9365 3
Contig172307 6077 54.9365 3
Contig179209 27107 54.9365 3
Contig43215 39645 54.9365 3
Contig175372 11993 54.9365 3
Contig83320 47080 54.9365 3
Contig67275 999 54.9365 3
Contig42993 57429 54.9365 3
Contig57564 2337 54.9365 3
Contig74848 13615 54.9365 3
Contig135833 160 55.254 3
Contig12327 24023 58.6295 3
Contig12327 24074 58.6295 3
Contig12327 24109 58.6295 3
Contig12327 2637 58.6295 3
Contig185277 382 58.6295 3
Contig2083 14518 58.6295 3
Contig2083 14520 58.6295 3
Contig2083 14530 58.6295 3
Contig2083 14535 58.6295 3
Contig2083 14591 58.6295 3
Contig71173 6481 58.6295 3
Contig60711 12037 58.6295 3
Contig43794 27303 58.6295 3
Contig42508 15171 58.6295 3
Contig50595 25123 58.6295 3
Contig46194 25711 58.6295 3
Contig47722 12432 58.6295 3
Contig41377 8423 58.911 3
Contig41377 8574 58.911 3
Contig41377 8577 58.911 3
Contig75662 16283 60.8274535301213 3
Contig103894 10199 61.3595 3
Contig103894 4850 61.3595 3
Contig54784 16688 61.3595 3
Contig1357 11605 61.3595 3
Contig5280 12555 61.3595 3
Contig100887 6264 61.3595 3
Contig91737 6803 61.3595 3
Contig103894 4768 61.665 3
Contig117221 5317 61.665 3
Contig117221 5325 61.665 3
Contig117221 5431 61.665 3
Contig117221 5460 61.665 3
Contig3988 46029 61.665 3
Contig3988 46049 61.665 3
Contig3988 46079 61.665 3
Contig3988 46101 61.665 3
Contig43047 5887 61.665 3
Contig43047 5921 61.665 3
Contig765 3625 61.665 3
Contig765 3629 61.665 3
Contig72063 14843 61.665 3
Contig87940 11051 61.665 3
Contig43019 65015 61.665 3
Contig16077 1211 62.2285 3
Contig45156 2499 62.2285 3
Contig45156 2515 62.2285 3
Contig74122 21317 62.2285 3
Contig74122 30205 62.2285 3
Contig74122 38501 62.2285 3
Contig74122 38537 62.2285 3
Contig74122 38672 62.2285 3
Contig77599 12582 62.2285 3
Contig77599 12592 62.2285 3
Contig77599 12597 62.2285 3
Contig77599 14910 62.2285 3
Contig77599 14953 62.2285 3
Contig77599 48832 62.2285 3
Contig1034 70932 62.838 3
Contig11229 127 62.838 3
Contig151337 8653 62.838 3
Contig1945 44303 62.838 3
Contig1945 44318 62.838 3
Contig2120 45043 62.838 3
Contig39995 65697 62.838 3
Contig61007 30526 62.838 3
Contig61007 30695 62.838 3
Contig61007 30740 62.838 3
Contig69355 1778 62.838 3
Contig73099 1298 62.838 3
Contig73099 1329 62.838 3
Contig66963 41271 62.838 3
Contig243205 1300 62.838 3
Contig301480 110 62.838 3
Contig63611 23820 62.838 3
Contig186376 27461 63.143 3
Contig333718 639 63.143 3
Contig40888 36724 63.143 3
Contig40888 36725 63.143 3
Contig40888 36873 63.143 3
Contig40889 20622 63.143 3
Contig5686 62269 63.143 3
Contig255453 2519 63.143 3
Contig6181 32800 63.143 3
Contig53526 78965 63.143 3
Contig180038 898 63.143 3
Contig9338 50205 63.143 3
Contig76949 85045 63.143 3
Contig24186 11149 63.143 3
Contig38062 23464 63.143 3
Contig49718 35580 63.143 3
Contig61302 7750 63.4495 3
Contig61302 7751 63.4495 3
Contig61302 7759 63.4495 3
Contig61302 7775 63.4495 3
Contig61302 7817 63.4495 3
Contig18908 186 63.756 3
Contig40888 25242 63.756 3
Contig40888 72558 63.756 3
Contig6296 65810 63.756 3
Contig6296 65812 63.756 3
Contig6296 65836 63.756 3
Contig6296 65855 63.756 3
Contig69355 10408 63.756 3
Contig69355 10443 63.756 3
Contig149881 18074 64.3205 3
Contig84453 27278 64.3205 3
Contig7490 38573 64.3205 3
Contig45640 21054 64.3205 3
Contig29738 1122 65.4485 3
Contig29738 1163 65.4485 3
Contig29738 1175 65.4485 3
Contig29738 1192 65.4485 3
Contig3871 25034 65.4485 3
Contig3871 7848 65.4485 3
Contig3871 7973 65.4485 3
Contig43307 52568 65.4485 3
Contig44463 45139 65.4485 3
Contig52971 67646 65.4485 3
Contig52971 67664 65.4485 3
Contig6272 8456 65.4485 3
Contig6272 8518 65.4485 3
Contig63670 10478 65.4485 3
Contig9140 12225 65.4485 3
Contig9140 12226 65.4485 3
Contig9140 12825 65.4485 3
Contig47250 53011 65.4485 3
Contig40190 10915 65.4485 3
Contig3579 8328 65.4485 3
Contig1442 8831 65.4485 3
Contig46155 37885 65.4485 3
Contig125016 12773 66.602 3
Contig125016 24648 66.602 3
Contig125016 3593 66.602 3
Contig125016 3688 66.602 3
Contig125016 3694 66.602 3
Contig131288 7805 66.602 3
Contig131288 7880 66.602 3
Contig343103 427 66.602 3
Contig343103 561 66.602 3
Contig39743 52002 66.602 3
Contig43136 32148 66.602 3
Contig43136 32157 66.602 3
Contig43136 32205 66.602 3
Contig43136 32217 66.602 3
Contig43136 32255 66.602 3
Contig43136 32257 66.602 3
Contig43136 32289 66.602 3
Contig43136 32290 66.602 3
Contig43136 32308 66.602 3
Contig43136 32354 66.602 3
Contig43136 32357 66.602 3
Contig48743 16673 66.602 3
Contig48743 16735 66.602 3
Contig48743 16738 66.602 3
Contig48743 29097 66.602 3
Contig48743 29119 66.602 3
Contig48743 29202 66.602 3
Contig48743 29318 66.602 3
Contig48743 29336 66.602 3
Contig48743 29355 66.602 3
Contig48743 29383 66.602 3
Contig53067 73610 66.602 3
Contig53067 73617 66.602 3
Contig53067 73728 66.602 3
Contig55819 14613 66.602 3
Contig55819 16749 66.602 3
Contig55819 16838 66.602 3
Contig59081 2167 66.602 3
Contig59081 2228 66.602 3
Contig59081 2350 66.602 3
Contig61147 44207 66.602 3
Contig66099 19882 66.602 3
Contig66099 19897 66.602 3
Contig66099 19905 66.602 3
Contig66099 19906 66.602 3
Contig72146 8429 66.602 3
Contig107749 28406 66.602 3
Contig69187 5617 66.602 3
Contig43723 33322 66.602 3
Contig1504 13491 66.602 3
Contig43722 72400 66.602 3
Contig247905 1280 68.018 3
Contig247905 1336 68.018 3
Contig249771 570 68.018 3
Contig43497 42059 68.018 3
Contig43497 42084 68.018 3
Contig43497 42096 68.018 3
Contig43497 42185 68.018 3
Contig43497 42219 68.018 3
Contig43804 40152 68.018 3
Contig43804 44450 68.018 3
Contig43804 92536 68.018 3
Contig43804 92655 68.018 3
Contig58878 15191 68.018 3
Contig58878 15196 68.018 3
Contig58878 15271 68.018 3
Contig58878 15278 68.018 3
Contig58878 15332 68.018 3
Contig58878 18962 68.018 3
Contig58878 19021 68.018 3
Contig58878 2304 68.018 3
Contig58878 2325 68.018 3
Contig58878 2348 68.018 3
Contig58878 2349 68.018 3
Contig63676 28882 68.018 3
Contig63676 29108 68.018 3
Contig63676 52386 68.018 3
Contig67277 35145 68.018 3
Contig67277 35189 68.018 3
Contig38381 83139 68.018 3
Contig132214 24976 68.018 3
Contig15684 28846 68.018 3
Contig172835 23432 68.018 3
Contig48640 59174 68.018 3
Contig58878 2307 68.2405 3
Contig58878 2310 68.469 3
Contig58878 2311 68.469 3
Contig48005 72820 0 4
Contig52824 87279 0 4
Contig70127 6320 0 4
Contig69718 4328 0.1495 4
Contig8127 6143 0.1495 4
Contig8127 6217 0.1495 4
Contig49216 16079 0.2675 4
Contig101103 10173 0.2675 4
Contig106086 6888 0.2675 4
Contig95929 221 0.2675 4
Contig73327 12281 0.2675 4
Contig312349 472 0.4115 4
Contig312349 421 0.7685 4
Contig299339 349 0.7685 4
Contig312349 451 0.959 4
Contig42348 22820 1.026 4
Contig45969 29709 1.026 4
Contig49715 65162 1.026 4
Contig52890 40682 1.026 4
Contig48491 445 1.0345 4
Contig49715 19166 1.1755 4
Contig49715 65036 1.1755 4
Contig49715 65040 1.1755 4
Contig49715 65136 1.1755 4
Contig59255 12710 1.1755 4
Contig8510 48451 1.1755 4
Contig102230 7243 1.359 4
Contig103418 25348 1.359 4
Contig10567 14215 1.359 4
Contig11209 148 1.359 4
Contig11209 87 1.359 4
Contig112487 17722 1.359 4
Contig140764 21621 1.359 4
Contig144965 546 1.359 4
Contig145787 5507 1.359 4
Contig160176 3106 1.359 4
Contig160176 3130 1.359 4
Contig160176 3134 1.359 4
Contig171469 347 1.359 4
Contig1763 9059 1.359 4
Contig1763 9061 1.359 4
Contig214145 398 1.359 4
Contig230868 9034 1.359 4
Contig2416 1017 1.359 4
Contig252416 859 1.359 4
Contig275183 420 1.359 4
Contig312798 859 1.359 4
Contig362732 84 1.359 4
Contig39188 45219 1.359 4
Contig39322 56826 1.359 4
Contig39322 56829 1.359 4
Contig40022 25456 1.359 4
Contig40983 14942 1.359 4
Contig40983 30474 1.359 4
Contig41147 115238 1.359 4
Contig41147 115258 1.359 4
Contig41147 28504 1.359 4
Contig41376 9421 1.359 4
Contig44574 15831 1.359 4
Contig45711 24864 1.359 4
Contig45713 13120 1.359 4
Contig45713 13130 1.359 4
Contig45713 13137 1.359 4
Contig45713 13219 1.359 4
Contig45843 35379 1.359 4
Contig47185 87496 1.359 4
Contig47418 15235 1.359 4
Contig48005 101162 1.359 4
Contig48005 72794 1.359 4
Contig48005 72795 1.359 4
Contig48006 12136 1.359 4
Contig48006 12147 1.359 4
Contig48006 12244 1.359 4
Contig48006 12265 1.359 4
Contig49715 11004 1.359 4
Contig49715 65109 1.359 4
Contig52824 87301 1.359 4
Contig52824 87494 1.359 4
Contig52824 87500 1.359 4
Contig52890 40653 1.359 4
Contig5325 42599 1.359 4
Contig53311 19325 1.359 4
Contig53311 28588 1.359 4
Contig53465 715 1.359 4
Contig54724 28674 1.359 4
Contig5678 6651 1.359 4
Contig56822 9030 1.359 4
Contig62017 1672 1.359 4
Contig66035 13080 1.359 4
Contig66035 13256 1.359 4
Contig66035 13300 1.359 4
Contig66035 24101 1.359 4
Contig68016 30831 1.359 4
Contig69718 4506 1.359 4
Contig72776 6025 1.359 4
Contig73444 1303 1.359 4
Contig74403 3210 1.359 4
Contig74420 4105 1.359 4
Contig74420 4140 1.359 4
Contig75420 14198 1.359 4
Contig75420 22744 1.359 4
Contig77653 14957 1.359 4
Contig78833 4166 1.359 4
Contig78880 2952 1.359 4
Contig79530 5884 1.359 4
Contig83846 4061 1.359 4
Contig88662 43242 1.359 4
Contig95118 50546 1.359 4
Contig95118 52945 1.359 4
Contig97863 2069 1.359 4
Contig102230 6078 1.5085 4
Contig102230 6103 1.5085 4
Contig102230 6142 1.5085 4
Contig102230 7177 1.5085 4
Contig102230 7186 1.5085 4
Contig102230 7196 1.5085 4
Contig102230 7202 1.5085 4
Contig102230 7242 1.5085 4
Contig103418 13996 1.5085 4
Contig103418 25365 1.5085 4
Contig10567 14262 1.5085 4
Contig10567 14333 1.5085 4
Contig10633 5047 1.5085 4
Contig10633 5054 1.5085 4
Contig108147 13528 1.5085 4
Contig108922 36820 1.5085 4
Contig11054 960 1.5085 4
Contig111170 21686 1.5085 4
Contig111170 21895 1.5085 4
Contig111629 1475 1.5085 4
Contig11209 1181 1.5085 4
Contig11209 1182 1.5085 4
Contig112487 17604 1.5085 4
Contig114470 11976 1.5085 4
Contig117372 660 1.5085 4
Contig12316 2582 1.5085 4
Contig124858 17126 1.5085 4
Contig128663 13843 1.5085 4
Contig128663 13847 1.5085 4
Contig128663 13898 1.5085 4
Contig12868 910 1.5085 4
Contig12897 4804 1.5085 4
Contig129203 3055 1.5085 4
Contig129203 3091 1.5085 4
Contig129203 3136 1.5085 4
Contig129203 3165 1.5085 4
Contig129203 3225 1.5085 4
Contig1331 57340 1.5085 4
Contig13935 4032 1.5085 4
Contig141 60823 1.5085 4
Contig141 60841 1.5085 4
Contig141 60956 1.5085 4
Contig141 73374 1.5085 4
Contig141 73380 1.5085 4
Contig145787 5562 1.5085 4
Contig145787 5563 1.5085 4
Contig145787 5606 1.5085 4
Contig145787 5612 1.5085 4
Contig160176 3123 1.5085 4
Contig161893 4649 1.5085 4
Contig1763 9067 1.5085 4
Contig180836 2148 1.5085 4
Contig180836 2149 1.5085 4
Contig182 22504 1.5085 4
Contig182 22569 1.5085 4
Contig182504 12567 1.5085 4
Contig182504 12591 1.5085 4
Contig1865 54408 1.5085 4
Contig189570 5210 1.5085 4
Contig194076 1275 1.5085 4
Contig194076 1276 1.5085 4
Contig195776 489 1.5085 4
Contig196243 158 1.5085 4
Contig197891 3064 1.5085 4
Contig20163 12534 1.5085 4
Contig20163 12569 1.5085 4
Contig20163 12574 1.5085 4
Contig20163 12595 1.5085 4
Contig20163 12614 1.5085 4
Contig20163 12621 1.5085 4
Contig20163 12651 1.5085 4
Contig20163 12666 1.5085 4
Contig20163 12721 1.5085 4
Contig20163 12732 1.5085 4
Contig20163 12733 1.5085 4
Contig20163 12750 1.5085 4
Contig230868 1464 1.5085 4
Contig230868 9195 1.5085 4
Contig230868 9198 1.5085 4
Contig230868 9234 1.5085 4
Contig232 57403 1.5085 4
Contig241 10504 1.5085 4
Contig243893 938 1.5085 4
Contig243893 982 1.5085 4
Contig243893 983 1.5085 4
Contig243893 989 1.5085 4
Contig2504 26397 1.5085 4
Contig252416 671 1.5085 4
Contig252416 723 1.5085 4
Contig252416 763 1.5085 4
Contig252416 784 1.5085 4
Contig258410 768 1.5085 4
Contig2696 113033 1.5085 4
Contig2696 113284 1.5085 4
Contig2696 3260 1.5085 4
Contig271556 11173 1.5085 4
Contig281420 14910 1.5085 4
Contig289905 2418 1.5085 4
Contig3113 12691 1.5085 4
Contig3113 12706 1.5085 4
Contig3113 67789 1.5085 4
Contig3113 9234 1.5085 4
Contig312798 963 1.5085 4
Contig3378 21793 1.5085 4
Contig3378 23148 1.5085 4
Contig3378 65079 1.5085 4
Contig3378 75008 1.5085 4
Contig362333 161 1.5085 4
Contig362333 182 1.5085 4
Contig39065 21344 1.5085 4
Contig39065 37441 1.5085 4
Contig39065 7680 1.5085 4
Contig39188 45172 1.5085 4
Contig39188 94738 1.5085 4
Contig39321 2141 1.5085 4
Contig39321 28400 1.5085 4
Contig39321 34091 1.5085 4
Contig39321 34101 1.5085 4
Contig39321 34145 1.5085 4
Contig39322 56601 1.5085 4
Contig39322 56735 1.5085 4
Contig39322 56740 1.5085 4
Contig39322 7268 1.5085 4
Contig39322 7452 1.5085 4
Contig39513 9964 1.5085 4
Contig40022 25486 1.5085 4
Contig40022 25549 1.5085 4
Contig40022 6769 1.5085 4
Contig40147 43360 1.5085 4
Contig40480 137557 1.5085 4
Contig40564 16892 1.5085 4
Contig40564 17034 1.5085 4
Contig40564 89379 1.5085 4
Contig40564 89435 1.5085 4
Contig40812 12335 1.5085 4
Contig40896 6235 1.5085 4
Contig40983 30288 1.5085 4
Contig40983 30294 1.5085 4
Contig40983 30405 1.5085 4
Contig40983 30434 1.5085 4
Contig40983 57780 1.5085 4
Contig40983 57782 1.5085 4
Contig40983 57830 1.5085 4
Contig40983 61337 1.5085 4
Contig41027 24935 1.5085 4
Contig41147 118490 1.5085 4
Contig41147 16923 1.5085 4
Contig41147 26661 1.5085 4
Contig41147 28595 1.5085 4
Contig41147 51264 1.5085 4
Contig4136 31347 1.5085 4
Contig41446 8991 1.5085 4
Contig41674 17419 1.5085 4
Contig41674 17437 1.5085 4
Contig41674 17476 1.5085 4
Contig41674 17527 1.5085 4
Contig41674 17551 1.5085 4
Contig41674 17606 1.5085 4
Contig41674 25156 1.5085 4
Contig41674 55365 1.5085 4
Contig42348 38122 1.5085 4
Contig42847 29101 1.5085 4
Contig42847 29133 1.5085 4
Contig42847 29209 1.5085 4
Contig42847 31543 1.5085 4
Contig42847 31559 1.5085 4
Contig42847 31566 1.5085 4
Contig43198 12118 1.5085 4
Contig4328 27600 1.5085 4
Contig4328 27612 1.5085 4
Contig4328 80015 1.5085 4
Contig4328 80060 1.5085 4
Contig4328 80148 1.5085 4
Contig43403 4278 1.5085 4
Contig43478 12756 1.5085 4
Contig44174 66071 1.5085 4
Contig44174 66127 1.5085 4
Contig44574 15602 1.5085 4
Contig44574 15725 1.5085 4
Contig44574 24811 1.5085 4
Contig44574 24828 1.5085 4
Contig44574 24853 1.5085 4
Contig44574 24854 1.5085 4
Contig44574 24899 1.5085 4
Contig44574 24951 1.5085 4
Contig44909 5866 1.5085 4
Contig45246 3837 1.5085 4
Contig45246 3838 1.5085 4
Contig45246 3845 1.5085 4
Contig45246 3870 1.5085 4
Contig45246 3997 1.5085 4
Contig45246 4002 1.5085 4
Contig45363 28367 1.5085 4
Contig45363 9530 1.5085 4
Contig45712 12791 1.5085 4
Contig45713 13017 1.5085 4
Contig45713 13050 1.5085 4
Contig45713 13179 1.5085 4
Contig45843 13519 1.5085 4
Contig46230 27631 1.5085 4
Contig46892 24799 1.5085 4
Contig47075 10273 1.5085 4
Contig47185 25860 1.5085 4
Contig47185 26568 1.5085 4
Contig47185 28423 1.5085 4
Contig47185 28513 1.5085 4
Contig47185 28548 1.5085 4
Contig47185 28573 1.5085 4
Contig47185 28575 1.5085 4
Contig47185 87528 1.5085 4
Contig47185 89501 1.5085 4
Contig47185 89543 1.5085 4
Contig47185 89549 1.5085 4
Contig47222 3260 1.5085 4
Contig47222 937 1.5085 4
Contig47222 938 1.5085 4
Contig47418 15276 1.5085 4
Contig47418 15323 1.5085 4
Contig47418 15347 1.5085 4
Contig47418 15397 1.5085 4
Contig47640 103736 1.5085 4
